Experiment,Participant,Item,Order,Condition,Match,AntecedentNumber,NounGender,TargetResponseIdentical,ResponseComplete,Structure,NumberError,GenderError,OtherDifferences,Segment,Duration,Pause,Syllable
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,720,NA,4
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,560,0,4
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,2126,NA,NA
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,450,0,3
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,540,0,4
experiment1,s1,66,32,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,870,0,7
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,570,NA,4
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,550,0,4
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1856,NA,NA
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,420,0,3
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,540,0,4
experiment1,s1,14,33,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,830,0,7
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s1,4,34,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,35,35,ss,match,singular,masculine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,45,36,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,520,0,4
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,1070,NA,4
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,550,0,4
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1456,NA,NA
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,320,0,3
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,420,0,4
experiment1,s1,91,37,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,840,0,7
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,470,0,4
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,880,NA,4
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,640,0,4
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1446,NA,NA
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,360,0,3
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,520,0,4
experiment1,s1,60,38,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,830,0,7
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,93,39,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,102,40,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,470,0,4
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,1210,NA,4
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,590,0,4
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,430,0,3
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,490,0,4
experiment1,s1,46,41,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,900,0,7
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,390,0,4
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,1500,NA,4
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,520,0,4
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1446,NA,NA
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,320,0,2
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,430,0,4
experiment1,s1,56,42,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,710,0,6
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,580,0,4
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,500,NA,4
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,520,0,4
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,2046,NA,NA
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,290,0,2
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,470,0,4
experiment1,s1,27,43,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,870,0,6
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,adverb,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,antecedent,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,attractor,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,onset,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,pronoun,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,verb,NA,NA,NA
experiment1,s1,1,44,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,yes,no,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,450,0,4
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,1050,NA,4
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,530,0,4
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1436,NA,NA
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,430,0,3
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s1,107,45,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,880,0,7
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,92,46,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,85,47,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,430,0,4
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,550,NA,4
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,560,0,4
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1846,NA,NA
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,460,0,3
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,540,0,4
experiment1,s1,82,48,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,890,0,7
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,420,0,4
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,1070,NA,4
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,590,0,4
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1456,NA,NA
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,500,0,3
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,570,0,4
experiment1,s1,42,49,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,920,0,7
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s1,48,50,sp,mismatch,singular,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,570,0,4
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,860,NA,4
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,540,0,4
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1466,NA,NA
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,340,0,2
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s1,11,51,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,910,0,6
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,25,52,ps,mismatch,plural,masculine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,380,0,4
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,830,NA,4
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,570,0,4
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1416,NA,NA
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,440,0,3
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,520,0,4
experiment1,s1,59,53,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,820,0,7
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,530,0,4
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,560,NA,4
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,570,0,4
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1856,NA,NA
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,360,0,3
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s1,88,54,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,890,0,7
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,65,55,ps,mismatch,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,106,56,pp,match,plural,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,460,0,4
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,540,NA,4
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,550,0,4
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,2116,NA,NA
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,440,0,3
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,620,0,4
experiment1,s1,26,57,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,900,0,7
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,450,0,4
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,1280,NA,4
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,470,0,4
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1446,NA,NA
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,230,0,2
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,440,0,4
experiment1,s1,8,58,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,680,0,6
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,540,0,4
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,590,NA,4
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,1980,1,4
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,366,NA,NA
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,240,0,2
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,910,0,4
experiment1,s1,19,59,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,780,0,6
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,440,0,4
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,490,NA,4
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,530,0,4
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,2096,NA,NA
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,450,0,3
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,580,0,4
experiment1,s1,9,60,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,890,0,7
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,1250,NA,4
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,580,0,4
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1456,NA,NA
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,400,0,3
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s1,99,61,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,810,0,7
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s1,100,62,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,560,0,4
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,510,NA,4
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,620,0,4
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1786,NA,NA
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,430,0,3
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,820,0,4
experiment1,s1,89,63,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,990,0,7
