Item,anon_ID,exp_dur_minutes,Accuracy,Sex,age,Version,Task_Nr,Task_Name,trial_Nr,Key_Press,Response,rt,stars_amount,Block_Type,Block_Nr,trial_Block,Familiarity,Target,item_dur,suffix_onset
12SG.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,142,Q,correct,2690,111,recovery,4,15,familiar,absent,1512,966
12SG.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,80,P,correct,1840,61,learning,2,25,familiar,present,1512,966
12SG.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,101,Q,correct,1877,71,learning,2,46,familiar,absent,1512,966
12SG.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,80,P,correct,2197,65,learning,2,25,familiar,present,1512,966
12SG.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,101,Q,correct,2623,63,learning,2,46,familiar,absent,1512,966
12SG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,123,Q,correct,5545,97,disruption,3,20,familiar,absent,1512,966
12SG.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,159,P,correct,3318,100,recovery,4,26,familiar,present,1512,966
12SG.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,28,P,correct,2002,10,learning,1,15,familiar,present,1512,966
12SG.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,86,P,correct,2971,40,learning,2,25,familiar,present,1512,966
12SG.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,129,Q,correct,4122,110,disruption,3,20,familiar,absent,1512,966
12SG.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,51,Q,correct,138,21,learning,1,44,familiar,absent,1512,966
12SG.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,153,P,correct,1910,133,recovery,4,26,familiar,present,1512,966
12SG.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,101,Q,correct,3157,82,learning,2,46,familiar,absent,1512,966
12SG.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,115,P,correct,1795,64,disruption,3,12,familiar,present,1512,966
12SG.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,86,P,correct,1893,45,learning,2,25,familiar,present,1512,966
12SG.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,80,P,correct,1785,73,learning,2,25,familiar,present,1512,966
12SG.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,142,Q,correct,2562,103,recovery,4,15,familiar,absent,1512,966
12SG.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,51,Q,correct,2343,40,learning,1,44,familiar,absent,1512,966
12SG.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,80,P,correct,1902,67,learning,2,25,familiar,present,1512,966
12SG.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,142,Q,correct,1993,122,recovery,4,15,familiar,absent,1512,966
12SG.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,22,P,correct,2197,15,learning,1,15,familiar,present,1512,966
12SG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,115,P,correct,2500,101,disruption,3,12,familiar,present,1512,966
12SG.ogg,p27,21.4,1,m,4.67,V4_staAndo,1,V4_onlineTask,153,P,correct,2315,123,recovery,4,26,familiar,present,1512,966
13PA.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,42,Q,correct,1928,35,learning,1,35,familiar,absent,1377,933
13PA.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,48,Q,correct,2295,30,learning,1,35,familiar,absent,1377,933
13PA.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,32,P,correct,3555,22,learning,1,25,familiar,present,1377,933
13PA.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,165,P,correct,2434,124,recovery,4,38,familiar,present,1377,933
13PA.ogg,p51,20.29,1,m,6.26,V4_staAndo,1,V4_onlineTask,48,Q,correct,1845,22,learning,1,35,familiar,absent,1377,933
13PA.ogg,p09,20.12,1,f,7.33,V2_puoAre,1,V2_onlineTask,68,P,correct,2299,37,learning,2,13,familiar,present,1377,933
13PA.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,159,Q,correct,1665,132,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p27,21.4,1,m,4.67,V4_staAndo,1,V4_onlineTask,159,Q,correct,1398,127,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,159,Q,correct,1874,136,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,75,Q,correct,1717,40,learning,2,20,familiar,absent,1377,933
13PA.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,75,Q,correct,2140,62,learning,2,20,familiar,absent,1377,933
13PA.ogg,p34,19.46,1,f,6.45,V2_puoAre,1,V2_onlineTask,38,P,correct,2295,18,learning,1,25,familiar,present,1377,933
13PA.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,75,Q,correct,3493,60,learning,2,20,familiar,absent,1377,933
13PA.ogg,p34,19.46,1,f,6.45,V2_puoAre,1,V2_onlineTask,171,P,correct,2064,107,recovery,4,38,familiar,present,1377,933
13PA.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,48,Q,correct,3272,28,learning,1,35,familiar,absent,1377,933
13PA.ogg,p34,19.46,1,f,6.45,V2_puoAre,1,V2_onlineTask,74,P,correct,2470,48,learning,2,13,familiar,present,1377,933
13PA.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,75,Q,correct,1769,68,learning,2,20,familiar,absent,1377,933
13PA.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,165,P,correct,1937,111,recovery,4,38,familiar,present,1377,933
13PA.ogg,p51,20.29,1,m,6.26,V4_staAndo,1,V4_onlineTask,165,Q,correct,2057,111,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,32,P,correct,12350,17,learning,1,25,familiar,present,1377,933
13PA.ogg,p09,20.12,1,f,7.33,V2_puoAre,1,V2_onlineTask,165,P,correct,2707,94,recovery,4,38,familiar,present,1377,933
13PA.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,81,Q,correct,380,42,learning,2,20,familiar,absent,1377,933
13PA.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,81,Q,correct,1601,60,learning,2,20,familiar,absent,1377,933
13PA.ogg,p09,20.12,1,f,7.33,V2_puoAre,1,V2_onlineTask,32,P,correct,2345,15,learning,1,25,familiar,present,1377,933
13PA.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,165,Q,correct,1996,145,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p51,20.29,1,m,6.26,V4_staAndo,1,V4_onlineTask,81,Q,correct,1915,45,learning,2,20,familiar,absent,1377,933
13PA.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,159,Q,correct,4858,140,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,48,Q,correct,1362,20,learning,1,35,familiar,absent,1377,933
13PA.ogg,p67,21.86,1,m,5.16,V2_puoAre,1,V2_onlineTask,68,P,correct,292,42,learning,2,13,familiar,present,1377,933
13PA.ogg,p76,,1,f,5.95,V2_puoAre,1,V2_onlineTask,32,P,correct,8331,24,learning,1,25,familiar,present,1377,933
13PA.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,68,P,correct,1786,48,learning,2,13,familiar,present,1377,933
13PA.ogg,p27,21.4,1,m,4.67,V4_staAndo,1,V4_onlineTask,75,Q,correct,2854,56,learning,2,20,familiar,absent,1377,933
13PA.ogg,p67,21.86,1,m,5.16,V2_puoAre,1,V2_onlineTask,165,P,correct,2517,101,recovery,4,38,familiar,present,1377,933
13PA.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,165,P,correct,1793,128,recovery,4,38,familiar,present,1377,933
13PA.ogg,p16,19.1,1,m,7,V2_puoAre,1,V2_onlineTask,165,P,correct,1298,102,recovery,4,38,familiar,present,1377,933
13PA.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,42,Q,correct,16733,21,learning,1,35,familiar,absent,1377,933
13PA.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,32,P,correct,3049,23,learning,1,25,familiar,present,1377,933
13PA.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,42,Q,correct,2037,34,learning,1,35,familiar,absent,1377,933
13PA.ogg,p76,,1,f,5.95,V2_puoAre,1,V2_onlineTask,165,P,correct,2956,104,recovery,4,38,familiar,present,1377,933
13PA.ogg,p38,27.96,1,f,6.79,V2_puoAre,1,V2_onlineTask,74,P,correct,6886,42,learning,2,13,familiar,present,1377,933
13PA.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,32,P,correct,2595,23,learning,1,25,familiar,present,1377,933
13PA.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,42,Q,correct,10327,28,learning,1,35,familiar,absent,1377,933
13PA.ogg,p76,,1,f,5.95,V2_puoAre,1,V2_onlineTask,68,P,correct,1885,51,learning,2,13,familiar,present,1377,933
13PA.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,159,Q,correct,1572,138,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p42,19.27,1,f,6.48,V2_puoAre,1,V2_onlineTask,171,P,correct,3160,113,recovery,4,38,familiar,present,1377,933
13PA.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,165,P,correct,1571,110,recovery,4,38,familiar,present,1377,933
13PA.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,81,Q,correct,2716,63,learning,2,20,familiar,absent,1377,933
13PA.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,165,Q,correct,1253,135,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,75,Q,correct,1967,62,learning,2,20,familiar,absent,1377,933
13PA.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,42,Q,correct,3888,27,learning,1,35,familiar,absent,1377,933
13PA.ogg,p42,19.27,1,f,6.48,V2_puoAre,1,V2_onlineTask,74,P,correct,1452,39,learning,2,13,familiar,present,1377,933
13PA.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,159,Q,correct,1695,151,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p16,19.1,1,m,7,V2_puoAre,1,V2_onlineTask,68,P,correct,1492,35,learning,2,13,familiar,present,1377,933
13PA.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,75,Q,correct,998,60,learning,2,20,familiar,absent,1377,933
13PA.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,165,P,correct,3001,142,recovery,4,38,familiar,present,1377,933
13PA.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,75,Q,correct,1780,56,learning,2,20,familiar,absent,1377,933
13PA.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,81,Q,correct,3173,35,learning,2,20,familiar,absent,1377,933
13PA.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,165,Q,correct,2387,118,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,68,P,correct,3853,52,learning,2,13,familiar,present,1377,933
13PA.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,68,P,correct,1880,54,learning,2,13,familiar,present,1377,933
13PA.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,42,Q,correct,1712,35,learning,1,35,familiar,absent,1377,933
13PA.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,42,Q,correct,2216,29,learning,1,35,familiar,absent,1377,933
13PA.ogg,p67,21.86,1,m,5.16,V2_puoAre,1,V2_onlineTask,32,P,correct,4408,17,learning,1,25,familiar,present,1377,933
13PA.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,159,Q,correct,1667,114,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,68,P,correct,1517,30,learning,2,13,familiar,present,1377,933
13PA.ogg,p38,27.96,1,f,6.79,V2_puoAre,1,V2_onlineTask,171,P,correct,3556,126,recovery,4,38,familiar,present,1377,933
13PA.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,159,Q,correct,2915,139,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,68,P,correct,2065,55,learning,2,13,familiar,present,1377,933
13PA.ogg,p15,23.67,1,f,5.16,V4_staAndo,1,V4_onlineTask,42,Q,correct,11831,18,learning,1,35,familiar,absent,1377,933
13PA.ogg,p15,23.67,1,f,5.16,V4_staAndo,1,V4_onlineTask,159,Q,correct,3138,93,recovery,4,32,familiar,absent,1377,933
13PA.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,68,P,correct,9,38,learning,2,13,familiar,present,1377,933
13PA.ogg,p16,19.1,1,m,7,V2_puoAre,1,V2_onlineTask,32,P,correct,1856,11,learning,1,25,familiar,present,1377,933
13PG.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,103,P,correct,2086,78,learning,2,48,familiar,present,1487,939
13PG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,155,P,correct,1872,136,recovery,4,28,familiar,present,1487,939
13PG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,77,Q,correct,1471,46,learning,2,22,familiar,absent,1487,939
13PG.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,103,P,correct,2599,78,learning,2,48,familiar,present,1487,939
13PG.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,32,Q,correct,5941,12,learning,1,19,familiar,absent,1487,939
13PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,155,P,correct,1959,137,recovery,4,28,familiar,present,1487,939
13PG.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,167,Q,correct,1408,100,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,155,P,correct,3011,100,recovery,4,28,familiar,present,1487,939
13PG.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,32,Q,correct,2119,17,learning,1,19,familiar,absent,1487,939
13PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,161,P,correct,1620,132,recovery,4,28,familiar,present,1487,939
13PG.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,155,P,correct,945,115,recovery,4,28,familiar,present,1487,939
13PG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,103,P,correct,2171,58,learning,2,48,familiar,present,1487,939
13PG.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,173,Q,correct,1864,143,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,40,P,correct,1492,27,learning,1,33,familiar,present,1487,939
13PG.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,26,Q,correct,2646,16,learning,1,19,familiar,absent,1487,939
13PG.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,167,Q,correct,1910,111,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,167,Q,correct,1805,127,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,40,P,correct,2976,32,learning,1,33,familiar,present,1487,939
13PG.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,103,P,correct,1499,58,learning,2,48,familiar,present,1487,939
13PG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,103,P,correct,3523,89,learning,2,48,familiar,present,1487,939
13PG.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,77,Q,correct,637,51,learning,2,22,familiar,absent,1487,939
13PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,167,Q,correct,1532,104,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,167,Q,correct,2229,143,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,40,P,correct,14,17,learning,1,33,familiar,present,1487,939
13PG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,103,P,correct,0,84,learning,2,48,familiar,present,1487,939
13PG.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,77,Q,correct,1746,41,learning,2,22,familiar,absent,1487,939
13PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,26,Q,correct,1845,10,learning,1,19,familiar,absent,1487,939
13PG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,40,P,correct,2415,21,learning,1,33,familiar,present,1487,939
13PG.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,167,Q,correct,2844,130,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,26,Q,correct,1864,16,learning,1,19,familiar,absent,1487,939
13PG.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,77,Q,correct,2838,54,learning,2,22,familiar,absent,1487,939
13PG.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,26,Q,correct,3629,15,learning,1,19,familiar,absent,1487,939
13PG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,77,Q,correct,2942,61,learning,2,22,familiar,absent,1487,939
13PG.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,155,P,correct,2950,129,recovery,4,28,familiar,present,1487,939
13PG.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,77,Q,correct,2028,60,learning,2,22,familiar,absent,1487,939
13PG.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,167,Q,correct,1936,132,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,77,Q,correct,1220,52,learning,2,22,familiar,absent,1487,939
13PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,103,P,correct,2107,88,learning,2,48,familiar,present,1487,939
13PG.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,173,Q,correct,7026,105,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p62,46.99,1,m,3.7,V1_puoAndo,1,V1_onlineTask,40,P,correct,5624,25,learning,1,33,familiar,present,1487,939
13PG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,155,P,correct,1919,93,recovery,4,28,familiar,present,1487,939
13PG.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,26,Q,correct,1837,16,learning,1,19,familiar,absent,1487,939
13PG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,155,P,correct,2594,130,recovery,4,28,familiar,present,1487,939
13PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,109,P,correct,2370,83,learning,2,48,familiar,present,1487,939
13PG.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,83,Q,correct,2285,44,learning,2,22,familiar,absent,1487,939
13PG.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,26,Q,correct,2127,13,learning,1,19,familiar,absent,1487,939
13PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,46,P,correct,1979,25,learning,1,33,familiar,present,1487,939
13PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,155,P,correct,2385,136,recovery,4,28,familiar,present,1487,939
13PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,40,P,correct,2490,25,learning,1,33,familiar,present,1487,939
13PG.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,155,P,correct,1482,94,recovery,4,28,familiar,present,1487,939
13PG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,26,Q,correct,1655,14,learning,1,19,familiar,absent,1487,939
13PG.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,26,Q,correct,1495,12,learning,1,19,familiar,absent,1487,939
13PG.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,155,P,correct,2369,113,recovery,4,28,familiar,present,1487,939
13PG.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,83,Q,correct,4733,65,learning,2,22,familiar,absent,1487,939
13PG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,103,P,correct,2111,48,learning,2,48,familiar,present,1487,939
13PG.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,77,Q,correct,2769,57,learning,2,22,familiar,absent,1487,939
13PG.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,26,Q,correct,2722,17,learning,1,19,familiar,absent,1487,939
13PG.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,40,P,correct,2472,25,learning,1,33,familiar,present,1487,939
13PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,77,Q,correct,2411,37,learning,2,22,familiar,absent,1487,939
13PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,103,P,correct,0,87,learning,2,48,familiar,present,1487,939
13PG.ogg,p36,30.55,1,m,4.04,V3_staAre,1,V3_onlineTask,167,Q,correct,3120,131,recovery,4,40,familiar,absent,1487,939
13PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,40,P,correct,1758,29,learning,1,33,familiar,present,1487,939
13PG.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,26,Q,correct,2432,15,learning,1,19,familiar,absent,1487,939
13SA.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,124,Q,correct,1782,87,disruption,3,21,familiar,absent,1540,1099
13SA.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,165,P,correct,2107,141,recovery,4,38,familiar,present,1540,1099
13SA.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,50,P,correct,2379,38,learning,1,43,familiar,present,1540,1099
13SA.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,56,P,correct,2041,26,learning,2,1,familiar,present,1540,1099
13SA.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,106,Q,correct,2165,80,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,56,P,correct,3276,40,learning,2,1,familiar,present,1540,1099
13SA.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,37,Q,correct,1947,24,learning,1,30,familiar,absent,1540,1099
13SA.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,50,P,correct,2230,34,learning,1,43,familiar,present,1540,1099
13SA.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,119,P,correct,2437,71,disruption,3,16,familiar,present,1540,1099
13SA.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,119,P,correct,2113,92,disruption,3,16,familiar,present,1540,1099
13SA.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,119,P,correct,4077,84,disruption,3,16,familiar,present,1540,1099
13SA.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,62,P,correct,4077,44,learning,2,1,familiar,present,1540,1099
13SA.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,124,Q,correct,1953,117,disruption,3,21,familiar,absent,1540,1099
13SA.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,175,Q,correct,1946,111,recovery,4,48,familiar,absent,1540,1099
13SA.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,56,P,correct,3389,39,learning,1,43,familiar,present,1540,1099
13SA.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,100,Q,correct,3076,86,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,100,Q,correct,2256,55,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,171,P,correct,1778,104,recovery,4,38,familiar,present,1540,1099
13SA.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,165,P,correct,615,99,recovery,4,38,familiar,present,1540,1099
13SA.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,165,P,correct,1477,103,recovery,4,38,familiar,present,1540,1099
13SA.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,50,P,correct,2506,34,learning,1,43,familiar,present,1540,1099
13SA.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,124,Q,correct,2155,101,disruption,3,21,familiar,absent,1540,1099
13SA.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,165,P,correct,2067,125,recovery,4,38,familiar,present,1540,1099
13SA.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,175,Q,correct,1,156,recovery,4,48,familiar,absent,1540,1099
13SA.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,130,Q,correct,2774,84,disruption,3,21,familiar,absent,1540,1099
13SA.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,37,Q,correct,2715,22,learning,1,30,familiar,absent,1540,1099
13SA.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,100,Q,correct,2613,75,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,100,Q,correct,1806,75,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,119,P,correct,2617,99,disruption,3,16,familiar,present,1540,1099
13SA.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,100,Q,correct,2582,66,learning,2,45,familiar,absent,1540,1099
13SA.ogg,p42,19.27,1,f,6.48,V2_puoAre,1,V2_onlineTask,125,P,correct,2534,79,disruption,3,16,familiar,present,1540,1099
