anon_ID,exp_dur_minutes,Accuracy,Sex,age,Version,Task_Nr,Task_Name,trial_Nr,Item,Key_Press,Response,rt,stars_amount,Block_Type,Block_Nr,trial_Block,Familiarity,Target
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,24,09PA.ogg,Q,correct,1351,9,learning,1,17,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,25,10PA.ogg,P,incorrect,1412,9,learning,1,18,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,26,32SG.ogg,Q,incorrect,1759,9,learning,1,19,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,27,19PA.ogg,P,incorrect,1767,9,learning,1,20,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,28,11SG.ogg,Q,incorrect,230,9,learning,1,21,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,29,20SG.ogg,Q,incorrect,197,9,learning,1,22,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,30,14PA.ogg,Q,correct,2805,10,learning,1,23,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,31,04PA.ogg,P,incorrect,1550,10,learning,1,24,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,32,24SG.ogg,P,correct,2523,11,learning,1,25,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,33,30SG.ogg,Q,incorrect,1538,11,learning,1,26,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,34,27PA.ogg,P,incorrect,197,11,learning,1,27,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,35,15SG.ogg,P,correct,2139,12,learning,1,28,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,36,12PA.ogg,P,incorrect,1915,12,learning,1,29,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,37,02PA.ogg,P,incorrect,1653,12,learning,1,30,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,38,29SG.ogg,Q,incorrect,1519,12,learning,1,31,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,39,21PA.ogg,P,incorrect,1605,12,learning,1,32,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,40,01PA.ogg,P,incorrect,3212,12,learning,1,33,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,41,09SG.ogg,Q,incorrect,1596,12,learning,1,34,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,42,13PA.ogg,P,incorrect,1666,12,learning,1,35,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,43,01SG.ogg,P,correct,6095,13,learning,1,36,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,44,25SG.ogg,P,correct,2572,14,learning,1,37,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,45,18SG.ogg,P,correct,3354,15,learning,1,38,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,46,05PA.ogg,Q,correct,2169,16,learning,1,39,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,47,05SG.ogg,Q,incorrect,2308,16,learning,1,40,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,48,15PA.ogg,P,incorrect,260,16,learning,1,41,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,49,02SG.ogg,P,correct,2714,17,learning,1,42,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,50,29PA.ogg,Q,correct,3601,18,learning,1,43,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,51,30PA.ogg,P,incorrect,7870,18,learning,1,44,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,52,14SG.ogg,P,correct,3322,19,learning,1,45,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,53,27SG.ogg,P,correct,3244,20,learning,1,46,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,54,21SG.ogg,P,correct,9729,21,learning,1,47,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,55,07PA.ogg,Q,correct,3237,22,learning,1,48,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,56,05SG.ogg,P,correct,2485,23,learning,2,1,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,57,32SG.ogg,Q,incorrect,1811,23,learning,2,2,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,58,04PA.ogg,Q,correct,3081,24,learning,2,3,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,59,20SG.ogg,Q,incorrect,3847,24,learning,2,4,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,60,32PA.ogg,Q,correct,3451,25,learning,2,5,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,61,24PA.ogg,Q,correct,1838,26,learning,2,6,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,62,23PA.ogg,Q,correct,1631,27,learning,2,7,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,63,24SG.ogg,P,correct,1744,28,learning,2,8,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,64,05PA.ogg,Q,correct,1426,29,learning,2,9,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,65,18PA.ogg,Q,correct,1726,30,learning,2,10,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,66,30PA.ogg,Q,correct,1823,31,learning,2,11,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,67,25SG.ogg,P,correct,1609,32,learning,2,12,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,68,27PA.ogg,Q,correct,1475,33,learning,2,13,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,69,02PA.ogg,P,incorrect,1629,33,learning,2,14,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,70,18SG.ogg,P,correct,1775,34,learning,2,15,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,71,21PA.ogg,Q,correct,1999,35,learning,2,16,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,72,25PA.ogg,Q,correct,1735,36,learning,2,17,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,73,16SG.ogg,P,correct,1719,37,learning,2,18,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,74,01SG.ogg,Q,incorrect,1548,37,learning,2,19,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,75,13PA.ogg,P,incorrect,1792,37,learning,2,20,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,76,16PA.ogg,Q,correct,1988,38,learning,2,21,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,77,19SG.ogg,P,correct,2054,39,learning,2,22,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,78,11PA.ogg,Q,correct,1907,40,learning,2,23,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,79,09PA.ogg,P,incorrect,1418,40,learning,2,24,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,80,12SG.ogg,P,correct,1639,41,learning,2,25,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,81,07PA.ogg,Q,correct,1892,42,learning,2,26,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,82,19PA.ogg,P,incorrect,1812,42,learning,2,27,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,83,20PA.ogg,Q,correct,1267,43,learning,2,28,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,84,11SG.ogg,P,correct,1530,44,learning,2,29,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,85,15PA.ogg,Q,correct,1436,45,learning,2,30,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,86,07SG.ogg,P,correct,1446,46,learning,2,31,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,87,29SG.ogg,P,correct,1964,47,learning,2,32,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,88,10PA.ogg,Q,correct,1700,48,learning,2,33,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,89,04SG.ogg,P,correct,1767,49,learning,2,34,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,90,14SG.ogg,Q,incorrect,1430,49,learning,2,35,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,91,02SG.ogg,Q,incorrect,1625,49,learning,2,36,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,92,10SG.ogg,Q,incorrect,1699,49,learning,2,37,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,93,01PA.ogg,P,incorrect,1392,49,learning,2,38,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,94,15SG.ogg,Q,incorrect,1519,49,learning,2,39,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,95,29PA.ogg,P,incorrect,1828,49,learning,2,40,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,96,13SG.ogg,Q,incorrect,1559,49,learning,2,41,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,97,14PA.ogg,P,incorrect,5311,49,learning,2,42,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,98,21SG.ogg,Q,incorrect,2745,49,learning,2,43,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,99,09SG.ogg,P,correct,2912,50,learning,2,44,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,100,30SG.ogg,P,correct,2957,51,learning,2,45,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,101,12PA.ogg,Q,correct,4518,52,learning,2,46,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,102,27SG.ogg,P,correct,4312,53,learning,2,47,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,103,23SG.ogg,P,correct,3881,54,learning,2,48,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,104,16SA.ogg,Q,correct,2930,55,disruption,3,1,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,105,25PG.ogg,P,correct,1524,56,disruption,3,2,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,106,24SA.ogg,P,incorrect,1901,56,disruption,3,3,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,107,27SA.ogg,P,incorrect,1868,56,disruption,3,4,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,108,19PG.ogg,Q,incorrect,1753,56,disruption,3,5,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,109,32SA.ogg,P,incorrect,3978,56,disruption,3,6,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,110,12SA.ogg,Q,correct,1812,57,disruption,3,7,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,111,23PG.ogg,P,correct,1954,58,disruption,3,8,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,112,04PG.ogg,Q,incorrect,1522,58,disruption,3,9,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,113,05SA.ogg,P,incorrect,1415,58,disruption,3,10,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,114,20SA.ogg,Q,correct,1302,59,disruption,3,11,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,115,29PG.ogg,P,correct,1531,60,disruption,3,12,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,116,30SA.ogg,Q,correct,1311,61,disruption,3,13,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,117,14PG.ogg,P,correct,1139,62,disruption,3,14,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,118,01PG.ogg,P,correct,1423,63,disruption,3,15,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,119,10SA.ogg,Q,correct,1291,64,disruption,3,16,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,120,02PG.ogg,P,correct,1252,65,disruption,3,17,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,121,18PG.ogg,Q,incorrect,1547,65,disruption,3,18,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,122,15SA.ogg,Q,correct,1664,66,disruption,3,19,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,123,09SA.ogg,P,incorrect,1467,66,disruption,3,20,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,124,13SA.ogg,P,incorrect,1752,66,disruption,3,21,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,125,21PG.ogg,Q,incorrect,1464,66,disruption,3,22,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,126,07PG.ogg,P,correct,2739,67,disruption,3,23,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,127,11PG.ogg,Q,incorrect,1598,67,disruption,3,24,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,128,05PA.ogg,Q,correct,1715,68,recovery,4,1,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,129,27SG.ogg,P,correct,1908,69,recovery,4,2,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,130,15PA.ogg,Q,correct,1660,70,recovery,4,3,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,131,13SG.ogg,Q,incorrect,2050,70,recovery,4,4,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,132,20SG.ogg,P,correct,1584,71,recovery,4,5,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,133,32PA.ogg,Q,correct,1375,72,recovery,4,6,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,134,07SG.ogg,P,correct,1724,73,recovery,4,7,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,135,21SG.ogg,P,correct,1750,74,recovery,4,8,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,136,14SG.ogg,Q,incorrect,2028,74,recovery,4,9,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,137,11SG.ogg,P,correct,1493,75,recovery,4,10,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,138,09PA.ogg,Q,correct,1645,76,recovery,4,11,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,139,10SG.ogg,P,correct,2149,77,recovery,4,12,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,140,25SG.ogg,Q,incorrect,1514,77,recovery,4,13,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,141,18PA.ogg,Q,correct,1588,78,recovery,4,14,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,142,16PA.ogg,Q,correct,1552,79,recovery,4,15,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,143,19SG.ogg,P,correct,1500,80,recovery,4,16,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,144,20PA.ogg,P,incorrect,1764,80,recovery,4,17,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,145,24SG.ogg,Q,incorrect,1586,80,recovery,4,18,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,146,01SG.ogg,P,correct,1547,81,recovery,4,19,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,147,02PA.ogg,Q,correct,1315,82,recovery,4,20,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,148,24PA.ogg,P,incorrect,1008,82,recovery,4,21,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,149,02SG.ogg,Q,incorrect,1940,82,recovery,4,22,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,150,11PA.ogg,P,incorrect,1983,82,recovery,4,23,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,151,10PA.ogg,Q,correct,1673,83,recovery,4,24,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,152,30SG.ogg,Q,incorrect,1838,83,recovery,4,25,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,153,12SG.ogg,P,correct,1641,84,recovery,4,26,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,154,23PA.ogg,P,incorrect,1690,84,recovery,4,27,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,155,04PA.ogg,Q,correct,1398,85,recovery,4,28,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,156,25PA.ogg,P,incorrect,1401,85,recovery,4,29,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,157,32SG.ogg,Q,incorrect,1707,85,recovery,4,30,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,158,09SG.ogg,P,correct,1599,86,recovery,4,31,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,159,13PA.ogg,P,incorrect,1541,86,recovery,4,32,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,160,19PA.ogg,Q,correct,1231,87,recovery,4,33,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,161,14PA.ogg,P,incorrect,1469,87,recovery,4,34,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,162,18SG.ogg,P,correct,1624,88,recovery,4,35,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,163,29SG.ogg,Q,incorrect,1619,88,recovery,4,36,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,164,16SG.ogg,P,correct,1846,89,recovery,4,37,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,165,23SG.ogg,Q,incorrect,1501,89,recovery,4,38,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,166,29PA.ogg,P,incorrect,1583,89,recovery,4,39,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,167,21PA.ogg,Q,correct,1605,90,recovery,4,40,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,168,04SG.ogg,P,correct,1952,91,recovery,4,41,familiar,present
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,169,01PA.ogg,Q,correct,1637,92,recovery,4,42,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,170,12PA.ogg,P,incorrect,1813,92,recovery,4,43,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,171,15SG.ogg,Q,incorrect,1473,92,recovery,4,44,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,172,30PA.ogg,P,incorrect,1363,92,recovery,4,45,familiar,absent
p35, 18.50,1,f,6.95,V4_staAndo,1,V4_onlineTask,173,27PA.ogg,Q,correct,1450,93,recovery,4,46,familiar,absent
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,174,05SG.ogg,Q,incorrect,1558,93,recovery,4,47,familiar,present
p35, 18.50,0,f,6.95,V4_staAndo,1,V4_onlineTask,175,07PA.ogg,P,incorrect,1474,93,recovery,4,48,familiar,absent
p36, 27.39,,m,4.04,V3_staAre,2,V3_stemComp,1,,NA,NA,0,138,stemC,5,0,NA,NA
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,2,06P_stem.ogg,P,incorrect,6517,138,stemC,5,1,new,absent
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,3,03P_stem.ogg,P,incorrect,3689,138,stemC,5,2,new,absent
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,4,08S_stem.ogg,Q,incorrect,4774,138,stemC,5,3,new,present
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,5,23S_stem.ogg,P,correct,2323,139,stemC,5,4,familiar,present
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,6,11S_stem.ogg,Q,incorrect,3617,139,stemC,5,5,familiar,present
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,7,26S_stem.ogg,Q,incorrect,5974,139,stemC,5,6,new,present
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,8,01P_stem.ogg,P,incorrect,4944,139,stemC,5,7,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,9,04S_stem.ogg,P,correct,6056,140,stemC,5,8,familiar,present
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,10,22S_stem.ogg,Q,incorrect,4267,140,stemC,5,9,new,present
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,11,17P_stem.ogg,Q,correct,4801,141,stemC,5,10,new,absent
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,12,14P_stem.ogg,Q,correct,2773,142,stemC,5,11,familiar,absent
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,13,02S_stem.ogg,Q,incorrect,5927,142,stemC,5,12,familiar,present
p36, 27.39,0,m,4.04,V3_staAre,2,V3_stemComp,14,07P_stem.ogg,P,incorrect,3632,142,stemC,5,13,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,15,31S_stem.ogg,P,correct,1,143,stemC,5,14,new,present
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,16,28P_stem.ogg,Q,correct,7839,144,stemC,5,15,new,absent
p36, 27.39,1,m,4.04,V3_staAre,2,V3_stemComp,17,25P_stem.ogg,Q,correct,4902,145,stemC,5,16,familiar,absent
p36, 27.39,,m,4.04,V3_staAre,1,V3_onlineTask,1,,NA,NA,0,0,practice,0,0,NA,NA
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,2,29SA.ogg,P,correct,5673,1,practice,0,1,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,3,07SA.ogg,P,correct,3734,2,practice,0,2,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,4,01PG.ogg,Q,correct,6777,3,practice,0,3,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,5,13PG.ogg,Q,correct,6226,4,practice,0,4,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,6,27SA.ogg,P,correct,8570,5,practice,0,5,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,7,30PG.ogg,Q,correct,6240,0,practice,0,6,familiar,absent
p36, 27.39,0,m,4.04,V3_staAre,1,V3_onlineTask,8,10SA.ogg,Q,incorrect,9778,0,learning,1,1,familiar,present
p36, 27.39,0,m,4.04,V3_staAre,1,V3_onlineTask,9,02SA.ogg,Q,incorrect,1553,0,learning,1,2,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,10,29PG.ogg,Q,correct,5279,1,learning,1,3,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,11,04PG.ogg,Q,correct,7819,2,learning,1,4,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,12,07PG.ogg,Q,correct,10290,3,learning,1,5,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,13,32SA.ogg,P,correct,9672,4,learning,1,6,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,14,09SA.ogg,P,correct,9771,5,learning,1,7,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,15,20PG.ogg,Q,correct,8161,6,learning,1,8,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,16,01SA.ogg,P,correct,7741,7,learning,1,9,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,17,02PG.ogg,Q,correct,7898,8,learning,1,10,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,18,30SA.ogg,P,correct,11143,9,learning,1,11,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,19,32PG.ogg,Q,correct,8175,10,learning,1,12,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,20,09PG.ogg,Q,correct,6825,11,learning,1,13,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,21,25PG.ogg,Q,correct,6127,12,learning,1,14,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,22,04SA.ogg,P,correct,6392,13,learning,1,15,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,23,18SA.ogg,P,correct,9203,14,learning,1,16,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,24,05PG.ogg,Q,correct,4712,15,learning,1,17,familiar,absent
p36, 27.39,0,m,4.04,V3_staAre,1,V3_onlineTask,25,19SA.ogg,Q,incorrect,4931,15,learning,1,18,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,26,13PG.ogg,Q,correct,1864,16,learning,1,19,familiar,absent
p36, 27.39,0,m,4.04,V3_staAre,1,V3_onlineTask,27,24SA.ogg,Q,incorrect,8470,16,learning,1,20,familiar,present
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,28,30PG.ogg,Q,correct,3166,17,learning,1,21,familiar,absent
p36, 27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,29,21SA.ogg,P,correct,9434,18,learning,1,22,familiar,present
