ID	Item	Time	Group	Block	TaskSwitch	RT
87	10	Baseline	Faking	Incompatible	No	725
87	11	Baseline	Faking	Incompatible	Yes	1480
87	14	Baseline	Faking	Incompatible	No	806
87	7	Baseline	Faking	Incompatible	Yes	1229
87	14	Baseline	Faking	Incompatible	Yes	798
87	1	Baseline	Faking	Incompatible	Yes	1195
87	11	Baseline	Faking	Incompatible	Yes	836
87	7	Baseline	Faking	Incompatible	Yes	840
87	19	Baseline	Faking	Incompatible	Yes	1126
87	19	Baseline	Faking	Incompatible	No	921
87	9	Baseline	Faking	Incompatible	Yes	1139
87	9	Baseline	Faking	Incompatible	No	813
87	1	Baseline	Faking	Incompatible	No	1095
87	15	Baseline	Faking	Incompatible	Yes	1790
87	18	Baseline	Faking	Incompatible	No	869
87	6	Baseline	Faking	Incompatible	Yes	1097
87	17	Baseline	Faking	Incompatible	Yes	969
87	17	Baseline	Faking	Incompatible	No	906
87	12	Baseline	Faking	Incompatible	No	824
87	12	Baseline	Faking	Incompatible	No	576
87	13	Baseline	Faking	Incompatible	No	833
87	16	Baseline	Faking	Incompatible	Yes	4095
87	2	Baseline	Faking	Incompatible	Yes	991
87	14	Baseline	Faking	Incompatible	Yes	1244
87	7	Baseline	Faking	Incompatible	Yes	680
87	10	Baseline	Faking	Incompatible	No	1204
87	10	Baseline	Faking	Incompatible	No	612
87	9	Baseline	Faking	Incompatible	No	755
87	9	Baseline	Faking	Incompatible	No	560
87	2	Baseline	Faking	Incompatible	No	792
87	18	Baseline	Faking	Incompatible	Yes	1026
87	18	Baseline	Faking	Incompatible	No	907
87	7	Baseline	Faking	Incompatible	Yes	963
87	12	Baseline	Faking	Incompatible	Yes	1034
87	11	Baseline	Faking	Incompatible	No	739
87	11	Baseline	Faking	Incompatible	No	924
87	5	Baseline	Faking	Incompatible	Yes	5860
87	1	Baseline	Faking	Incompatible	No	1360
87	19	Baseline	Faking	Incompatible	Yes	2034
87	17	Baseline	Faking	Incompatible	No	1835
87	17	Baseline	Faking	Incompatible	No	912
87	5	Baseline	Faking	Incompatible	Yes	1052
87	16	Baseline	Faking	Incompatible	Yes	1146
87	4	Baseline	Faking	Incompatible	Yes	986
87	4	Baseline	Faking	Incompatible	No	584
87	20	Baseline	Faking	Incompatible	Yes	972
87	1	Baseline	Faking	Incompatible	Yes	718
87	8	Baseline	Faking	Incompatible	No	820
87	8	Baseline	Faking	Incompatible	No	881
87	14	Baseline	Faking	Incompatible	Yes	692
87	6	Baseline	Faking	Incompatible	Yes	1547
87	6	Baseline	Faking	Incompatible	No	815
87	12	Baseline	Faking	Incompatible	Yes	1018
87	15	Baseline	Faking	Incompatible	No	846
87	15	Baseline	Faking	Incompatible	No	536
87	3	Baseline	Faking	Incompatible	Yes	1394
87	20	Baseline	Faking	Incompatible	Yes	1527
87	13	Baseline	Faking	Incompatible	No	921
87	13	Baseline	Faking	Incompatible	No	4157
87	3	Baseline	Faking	Incompatible	Yes	1407
87	19	Baseline	Faking	Incompatible	Yes	3419
87	13	Baseline	Faking	Compatible	Yes	1723
87	13	Baseline	Faking	Compatible	No	887
87	7	Baseline	Faking	Compatible	Yes	1105
87	4	Baseline	Faking	Compatible	No	792
87	18	Baseline	Faking	Compatible	Yes	918
87	11	Baseline	Faking	Compatible	No	913
87	11	Baseline	Faking	Compatible	No	749
87	4	Baseline	Faking	Compatible	Yes	845
87	6	Baseline	Faking	Compatible	No	660
87	16	Baseline	Faking	Compatible	Yes	6861
87	15	Baseline	Faking	Compatible	No	779
87	14	Baseline	Faking	Compatible	No	1073
87	10	Baseline	Faking	Compatible	Yes	957
87	9	Baseline	Faking	Compatible	No	1081
87	17	Baseline	Faking	Compatible	Yes	956
87	17	Baseline	Faking	Compatible	No	788
87	8	Baseline	Faking	Compatible	Yes	646
87	8	Baseline	Faking	Compatible	No	645
87	15	Baseline	Faking	Compatible	Yes	859
87	7	Baseline	Faking	Compatible	Yes	732
87	14	Baseline	Faking	Compatible	Yes	911
87	3	Baseline	Faking	Compatible	Yes	1357
87	3	Baseline	Faking	Compatible	No	635
87	19	Baseline	Faking	Compatible	Yes	771
87	19	Baseline	Faking	Compatible	No	678
87	20	Baseline	Faking	Compatible	No	1018
87	9	Baseline	Faking	Compatible	Yes	866
87	18	Baseline	Faking	Compatible	Yes	688
87	2	Baseline	Faking	Compatible	Yes	908
87	2	Baseline	Faking	Compatible	No	601
87	1	Baseline	Faking	Compatible	No	1112
87	1	Baseline	Faking	Compatible	No	764
87	20	Baseline	Faking	Compatible	Yes	652
87	5	Baseline	Faking	Compatible	Yes	922
87	5	Baseline	Faking	Compatible	No	957
87	10	Baseline	Faking	Compatible	No	803
87	12	Baseline	Faking	Compatible	Yes	1791
87	12	Baseline	Faking	Compatible	No	1686
87	6	Baseline	Faking	Compatible	Yes	718
87	16	Baseline	Faking	Compatible	Yes	832
87	13	Baseline	Faking	Compatible	Yes	1140
87	13	Baseline	Faking	Compatible	No	609
87	3	Baseline	Faking	Compatible	Yes	707
87	20	Baseline	Faking	Compatible	Yes	780
87	20	Baseline	Faking	Compatible	No	592
87	7	Baseline	Faking	Compatible	Yes	732
87	10	Baseline	Faking	Compatible	No	772
87	19	Baseline	Faking	Compatible	Yes	694
87	10	Baseline	Faking	Compatible	Yes	806
87	16	Baseline	Faking	Compatible	Yes	678
87	16	Baseline	Faking	Compatible	No	808
87	7	Baseline	Faking	Compatible	Yes	777
87	5	Baseline	Faking	Compatible	No	513
87	5	Baseline	Faking	Compatible	No	696
87	11	Baseline	Faking	Compatible	Yes	555
87	15	Baseline	Faking	Compatible	No	677
87	4	Baseline	Faking	Compatible	Yes	1049
87	1	Baseline	Faking	Compatible	No	986
87	1	Baseline	Faking	Compatible	No	777
87	11	Baseline	Faking	Compatible	Yes	647
87	8	Baseline	Faking	Compatible	Yes	771
87	18	Baseline	Faking	Compatible	Yes	1720
87	4	Baseline	Faking	Compatible	Yes	795
87	9	Baseline	Faking	Compatible	No	1653
87	9	Baseline	Faking	Compatible	No	588
87	12	Baseline	Faking	Compatible	Yes	821
87	12	Baseline	Faking	Compatible	No	531
87	15	Baseline	Faking	Compatible	No	1510
87	6	Baseline	Faking	Compatible	Yes	741
87	6	Baseline	Faking	Compatible	No	600
87	3	Baseline	Faking	Compatible	No	923
87	19	Baseline	Faking	Compatible	Yes	1192
87	17	Baseline	Faking	Compatible	No	830
87	8	Baseline	Faking	Compatible	Yes	763
87	17	Baseline	Faking	Compatible	Yes	682
87	2	Baseline	Faking	Compatible	Yes	716
87	2	Baseline	Faking	Compatible	No	570
87	18	Baseline	Faking	Compatible	Yes	787
87	14	Baseline	Faking	Compatible	No	911
87	14	Baseline	Faking	Compatible	No	705
87	5	Retest	Faking	Incompatible	Yes	1705
87	14	Retest	Faking	Incompatible	Yes	1842
87	7	Retest	Faking	Incompatible	Yes	2393
87	3	Retest	Faking	Incompatible	No	1424
87	3	Retest	Faking	Incompatible	No	658
87	15	Retest	Faking	Incompatible	Yes	886
87	12	Retest	Faking	Incompatible	No	701
87	9	Retest	Faking	Incompatible	Yes	1640
87	14	Retest	Faking	Incompatible	Yes	1884
87	10	Retest	Faking	Incompatible	Yes	927
87	10	Retest	Faking	Incompatible	No	692
87	17	Retest	Faking	Incompatible	Yes	830
87	20	Retest	Faking	Incompatible	No	589
87	20	Retest	Faking	Incompatible	No	664
87	8	Retest	Faking	Incompatible	Yes	835
87	11	Retest	Faking	Incompatible	Yes	608
87	17	Retest	Faking	Incompatible	No	844
87	4	Retest	Faking	Incompatible	Yes	2066
87	4	Retest	Faking	Incompatible	No	1125
87	12	Retest	Faking	Incompatible	Yes	866
87	7	Retest	Faking	Incompatible	Yes	1582
87	16	Retest	Faking	Incompatible	Yes	995
87	16	Retest	Faking	Incompatible	No	688
87	8	Retest	Faking	Incompatible	Yes	837
87	1	Retest	Faking	Incompatible	No	755
87	19	Retest	Faking	Incompatible	Yes	1365
87	19	Retest	Faking	Incompatible	No	709
87	15	Retest	Faking	Incompatible	No	1012
87	2	Retest	Faking	Incompatible	Yes	1646
87	2	Retest	Faking	Incompatible	No	961
87	11	Retest	Faking	Incompatible	Yes	1408
87	13	Retest	Faking	Incompatible	No	777
87	13	Retest	Faking	Incompatible	No	933
87	6	Retest	Faking	Incompatible	Yes	1742
87	6	Retest	Faking	Incompatible	No	566
87	18	Retest	Faking	Incompatible	Yes	804
87	18	Retest	Faking	Incompatible	No	486
87	5	Retest	Faking	Incompatible	Yes	1163
87	1	Retest	Faking	Incompatible	No	577
87	9	Retest	Faking	Incompatible	No	757
87	10	Retest	Faking	Incompatible	Yes	1593
87	10	Retest	Faking	Incompatible	No	666
87	20	Retest	Faking	Incompatible	Yes	1948
87	2	Retest	Faking	Incompatible	Yes	1120
87	14	Retest	Faking	Incompatible	Yes	954
87	13	Retest	Faking	Incompatible	No	825
87	5	Retest	Faking	Incompatible	Yes	895
87	15	Retest	Faking	Incompatible	Yes	905
87	15	Retest	Faking	Incompatible	No	664
87	6	Retest	Faking	Incompatible	Yes	965
87	6	Retest	Faking	Incompatible	No	571
87	16	Retest	Faking	Incompatible	Yes	1126
87	16	Retest	Faking	Incompatible	No	769
87	5	Retest	Faking	Incompatible	Yes	644
87	14	Retest	Faking	Incompatible	Yes	1159
87	2	Retest	Faking	Incompatible	Yes	1401
87	9	Retest	Faking	Incompatible	No	1695
87	19	Retest	Faking	Incompatible	Yes	1332
87	19	Retest	Faking	Incompatible	No	860
87	11	Retest	Faking	Incompatible	No	725
87	3	Retest	Faking	Incompatible	Yes	1086
87	3	Retest	Faking	Incompatible	No	585
87	18	Retest	Faking	Incompatible	Yes	702
87	4	Retest	Faking	Incompatible	Yes	917
87	18	Retest	Faking	Incompatible	Yes	694
87	12	Retest	Faking	Incompatible	No	1169
87	12	Retest	Faking	Incompatible	No	715
87	1	Retest	Faking	Incompatible	Yes	1029
87	1	Retest	Faking	Incompatible	No	525
87	7	Retest	Faking	Incompatible	No	1013
87	20	Retest	Faking	Incompatible	Yes	907
87	8	Retest	Faking	Incompatible	Yes	1215
87	8	Retest	Faking	Incompatible	No	562
87	7	Retest	Faking	Incompatible	No	682
87	11	Retest	Faking	Incompatible	Yes	613
87	17	Retest	Faking	Incompatible	No	769
87	17	Retest	Faking	Incompatible	No	607
87	13	Retest	Faking	Incompatible	No	1363
87	9	Retest	Faking	Incompatible	Yes	711
87	4	Retest	Faking	Incompatible	No	707
87	1	Retest	Faking	Compatible	Yes	1014
87	1	Retest	Faking	Compatible	No	496
87	11	Retest	Faking	Compatible	Yes	619
87	11	Retest	Faking	Compatible	No	588
87	14	Retest	Faking	Compatible	No	770
87	4	Retest	Faking	Compatible	Yes	634
87	17	Retest	Faking	Compatible	Yes	598
87	17	Retest	Faking	Compatible	No	631
87	3	Retest	Faking	Compatible	Yes	554
87	20	Retest	Faking	Compatible	Yes	691
87	5	Retest	Faking	Compatible	Yes	722
87	5	Retest	Faking	Compatible	No	585
87	19	Retest	Faking	Compatible	Yes	926
87	19	Retest	Faking	Compatible	No	541
87	18	Retest	Faking	Compatible	No	1157
87	2	Retest	Faking	Compatible	Yes	728
87	20	Retest	Faking	Compatible	Yes	810
87	16	Retest	Faking	Compatible	No	721
87	16	Retest	Faking	Compatible	No	534
87	12	Retest	Faking	Compatible	No	763
87	2	Retest	Faking	Compatible	Yes	766
87	13	Retest	Faking	Compatible	Yes	805
87	9	Retest	Faking	Compatible	Yes	679
87	9	Retest	Faking	Compatible	No	500
87	4	Retest	Faking	Compatible	No	681
87	13	Retest	Faking	Compatible	Yes	1480
87	10	Retest	Faking	Compatible	Yes	625
87	6	Retest	Faking	Compatible	No	1247
87	7	Retest	Faking	Compatible	No	651
87	7	Retest	Faking	Compatible	No	617
87	18	Retest	Faking	Compatible	Yes	586
87	6	Retest	Faking	Compatible	Yes	788
87	10	Retest	Faking	Compatible	No	712
87	14	Retest	Faking	Compatible	Yes	731
87	12	Retest	Faking	Compatible	No	895
87	3	Retest	Faking	Compatible	Yes	634
87	15	Retest	Faking	Compatible	Yes	692
87	15	Retest	Faking	Compatible	No	535
87	8	Retest	Faking	Compatible	Yes	746
87	8	Retest	Faking	Compatible	No	698
87	10	Retest	Faking	Compatible	Yes	1468
87	12	Retest	Faking	Compatible	Yes	1267
87	3	Retest	Faking	Compatible	Yes	721
87	17	Retest	Faking	Compatible	Yes	925
87	5	Retest	Faking	Compatible	Yes	847
87	5	Retest	Faking	Compatible	No	790
87	9	Retest	Faking	Compatible	No	1014
87	9	Retest	Faking	Compatible	No	754
87	13	Retest	Faking	Compatible	Yes	964
87	13	Retest	Faking	Compatible	No	759
87	18	Retest	Faking	Compatible	No	1008
87	16	Retest	Faking	Compatible	No	916
87	16	Retest	Faking	Compatible	No	801
87	18	Retest	Faking	Compatible	No	1109
87	4	Retest	Faking	Compatible	Yes	763
87	17	Retest	Faking	Compatible	Yes	1215
87	7	Retest	Faking	Compatible	Yes	789
87	11	Retest	Faking	Compatible	Yes	717
87	11	Retest	Faking	Compatible	No	676
87	20	Retest	Faking	Compatible	No	675
87	20	Retest	Faking	Compatible	No	598
87	8	Retest	Faking	Compatible	Yes	1911
87	14	Retest	Faking	Compatible	Yes	782
87	7	Retest	Faking	Compatible	Yes	890
87	14	Retest	Faking	Compatible	Yes	1230
87	10	Retest	Faking	Compatible	Yes	980
87	6	Retest	Faking	Compatible	No	609
87	6	Retest	Faking	Compatible	No	658
87	2	Retest	Faking	Compatible	No	1073
87	2	Retest	Faking	Compatible	No	1009
87	15	Retest	Faking	Compatible	Yes	960
87	15	Retest	Faking	Compatible	No	546
87	12	Retest	Faking	Compatible	No	672
87	3	Retest	Faking	Compatible	Yes	878
87	19	Retest	Faking	Compatible	Yes	741
87	1	Retest	Faking	Compatible	Yes	795
87	1	Retest	Faking	Compatible	No	718
87	8	Retest	Faking	Compatible	No	791
87	19	Retest	Faking	Compatible	Yes	1506
87	4	Retest	Faking	Compatible	Yes	933
91	5	Baseline	Faking	Compatible	Yes	933
91	7	Baseline	Faking	Compatible	No	921
91	19	Baseline	Faking	Compatible	Yes	737
91	19	Baseline	Faking	Compatible	No	681
91	17	Baseline	Faking	Compatible	No	777
91	12	Baseline	Faking	Compatible	No	798
91	1	Baseline	Faking	Compatible	Yes	736
91	1	Baseline	Faking	Compatible	No	486
91	6	Baseline	Faking	Compatible	No	1036
91	17	Baseline	Faking	Compatible	Yes	687
91	3	Baseline	Faking	Compatible	Yes	554
91	6	Baseline	Faking	Compatible	No	547
91	5	Baseline	Faking	Compatible	No	524
91	14	Baseline	Faking	Compatible	Yes	650
91	8	Baseline	Faking	Compatible	Yes	653
91	14	Baseline	Faking	Compatible	Yes	721
91	7	Baseline	Faking	Compatible	Yes	605
91	11	Baseline	Faking	Compatible	Yes	503
91	11	Baseline	Faking	Compatible	No	485
91	4	Baseline	Faking	Compatible	Yes	701
91	4	Baseline	Faking	Compatible	No	507
91	12	Baseline	Faking	Compatible	Yes	703
91	10	Baseline	Faking	Compatible	Yes	1012
91	10	Baseline	Faking	Compatible	No	1783
91	16	Baseline	Faking	Compatible	Yes	932
91	13	Baseline	Faking	Compatible	No	754
91	13	Baseline	Faking	Compatible	No	734
91	18	Baseline	Faking	Compatible	No	688
91	18	Baseline	Faking	Compatible	No	565
91	8	Baseline	Faking	Compatible	Yes	1335
91	16	Baseline	Faking	Compatible	Yes	799
91	9	Baseline	Faking	Compatible	Yes	1291
91	9	Baseline	Faking	Compatible	No	580
91	15	Baseline	Faking	Compatible	Yes	1152
91	15	Baseline	Faking	Compatible	No	603
91	20	Baseline	Faking	Compatible	No	778
91	2	Baseline	Faking	Compatible	Yes	786
91	2	Baseline	Faking	Compatible	No	757
91	20	Baseline	Faking	Compatible	Yes	827
91	3	Baseline	Faking	Compatible	Yes	686
91	15	Baseline	Faking	Compatible	Yes	760
91	2	Baseline	Faking	Compatible	Yes	524
91	12	Baseline	Faking	Compatible	Yes	568
91	5	Baseline	Faking	Compatible	Yes	526
91	7	Baseline	Faking	Compatible	No	630
91	7	Baseline	Faking	Compatible	No	798
91	9	Baseline	Faking	Compatible	No	472
91	17	Baseline	Faking	Compatible	Yes	560
91	5	Baseline	Faking	Compatible	Yes	938
91	18	Baseline	Faking	Compatible	Yes	724
91	18	Baseline	Faking	Compatible	No	427
91	17	Baseline	Faking	Compatible	No	616
91	1	Baseline	Faking	Compatible	Yes	620
91	20	Baseline	Faking	Compatible	Yes	734
91	3	Baseline	Faking	Compatible	Yes	558
91	3	Baseline	Faking	Compatible	No	515
91	8	Baseline	Faking	Compatible	No	561
91	10	Baseline	Faking	Compatible	No	800
91	10	Baseline	Faking	Compatible	No	465
91	2	Baseline	Faking	Compatible	No	813
91	13	Baseline	Faking	Compatible	Yes	647
91	13	Baseline	Faking	Compatible	No	442
91	1	Baseline	Faking	Compatible	Yes	590
91	20	Baseline	Faking	Compatible	Yes	655
91	6	Baseline	Faking	Compatible	Yes	683
91	6	Baseline	Faking	Compatible	No	472
91	12	Baseline	Faking	Compatible	Yes	560
91	4	Baseline	Faking	Compatible	Yes	762
91	4	Baseline	Faking	Compatible	No	298
91	15	Baseline	Faking	Compatible	Yes	552
91	19	Baseline	Faking	Compatible	No	609
91	16	Baseline	Faking	Compatible	No	716
91	16	Baseline	Faking	Compatible	No	457
91	19	Baseline	Faking	Compatible	No	611
91	8	Baseline	Faking	Compatible	Yes	429
91	11	Baseline	Faking	Compatible	Yes	708
91	11	Baseline	Faking	Compatible	No	424
91	9	Baseline	Faking	Compatible	Yes	937
91	14	Baseline	Faking	Compatible	Yes	544
91	14	Baseline	Faking	Compatible	No	428
91	13	Baseline	Faking	Incompatible	Yes	1613
91	5	Baseline	Faking	Incompatible	Yes	830
91	5	Baseline	Faking	Incompatible	No	524
91	2	Baseline	Faking	Incompatible	No	608
91	2	Baseline	Faking	Incompatible	No	467
91	19	Baseline	Faking	Incompatible	Yes	2152
91	14	Baseline	Faking	Incompatible	No	886
91	10	Baseline	Faking	Incompatible	Yes	647
91	20	Baseline	Faking	Incompatible	Yes	836
91	20	Baseline	Faking	Incompatible	No	709
91	6	Baseline	Faking	Incompatible	Yes	2373
91	9	Baseline	Faking	Incompatible	No	633
91	16	Baseline	Faking	Incompatible	Yes	797
91	16	Baseline	Faking	Incompatible	No	504
91	12	Baseline	Faking	Incompatible	No	2661
91	10	Baseline	Faking	Incompatible	Yes	658
91	12	Baseline	Faking	Incompatible	Yes	599
91	11	Baseline	Faking	Incompatible	No	890
91	14	Baseline	Faking	Incompatible	No	1740
91	9	Baseline	Faking	Incompatible	Yes	649
91	15	Baseline	Faking	Incompatible	Yes	652
91	15	Baseline	Faking	Incompatible	No	446
91	8	Baseline	Faking	Incompatible	Yes	829
91	4	Baseline	Faking	Incompatible	No	902
91	4	Baseline	Faking	Incompatible	No	832
91	13	Baseline	Faking	Incompatible	Yes	809
91	3	Baseline	Faking	Incompatible	Yes	1129
91	3	Baseline	Faking	Incompatible	No	470
91	8	Baseline	Faking	Incompatible	No	726
91	17	Baseline	Faking	Incompatible	Yes	990
91	17	Baseline	Faking	Incompatible	No	473
91	1	Baseline	Faking	Incompatible	Yes	1163
91	18	Baseline	Faking	Incompatible	Yes	677
91	18	Baseline	Faking	Incompatible	No	428
91	6	Baseline	Faking	Incompatible	Yes	1415
91	7	Baseline	Faking	Incompatible	No	1865
91	7	Baseline	Faking	Incompatible	No	606
91	19	Baseline	Faking	Incompatible	Yes	1276
91	1	Baseline	Faking	Incompatible	Yes	1075
91	11	Baseline	Faking	Incompatible	Yes	729
91	5	Baseline	Faking	Incompatible	Yes	2420
91	12	Baseline	Faking	Incompatible	Yes	1039
91	7	Baseline	Faking	Incompatible	Yes	541
91	7	Baseline	Faking	Incompatible	No	545
91	2	Baseline	Faking	Incompatible	No	1068
91	2	Baseline	Faking	Incompatible	No	675
91	6	Baseline	Faking	Incompatible	No	715
91	6	Baseline	Faking	Incompatible	No	502
91	9	Baseline	Faking	Incompatible	No	690
91	20	Baseline	Faking	Incompatible	Yes	830
91	5	Baseline	Faking	Incompatible	Yes	884
91	16	Baseline	Faking	Incompatible	Yes	654
91	18	Baseline	Faking	Incompatible	No	802
91	18	Baseline	Faking	Incompatible	No	379
91	8	Baseline	Faking	Incompatible	Yes	894
91	8	Baseline	Faking	Incompatible	No	568
91	10	Baseline	Faking	Incompatible	No	756
91	10	Baseline	Faking	Incompatible	No	449
91	16	Baseline	Faking	Incompatible	Yes	685
91	13	Baseline	Faking	Incompatible	No	1024
91	4	Baseline	Faking	Incompatible	Yes	1010
91	15	Baseline	Faking	Incompatible	Yes	578
91	15	Baseline	Faking	Incompatible	No	1056
91	3	Baseline	Faking	Incompatible	Yes	873
91	19	Baseline	Faking	Incompatible	Yes	1069
91	20	Baseline	Faking	Incompatible	No	789
91	9	Baseline	Faking	Incompatible	Yes	1986
91	14	Baseline	Faking	Incompatible	Yes	1033
91	14	Baseline	Faking	Incompatible	No	405
91	3	Baseline	Faking	Incompatible	Yes	1764
91	12	Baseline	Faking	Incompatible	Yes	659
91	4	Baseline	Faking	Incompatible	Yes	2574
91	11	Baseline	Faking	Incompatible	Yes	1087
91	11	Baseline	Faking	Incompatible	No	450
91	1	Baseline	Faking	Incompatible	Yes	1168
91	17	Baseline	Faking	Incompatible	Yes	1656
91	17	Baseline	Faking	Incompatible	No	482
91	19	Baseline	Faking	Incompatible	No	673
91	13	Baseline	Faking	Incompatible	No	1280
91	1	Baseline	Faking	Incompatible	Yes	1552
91	4	Retest	Faking	Compatible	Yes	1919
91	4	Retest	Faking	Compatible	No	603
91	10	Retest	Faking	Compatible	No	1609
91	12	Retest	Faking	Compatible	Yes	821
91	17	Retest	Faking	Compatible	No	1005
91	7	Retest	Faking	Compatible	Yes	2033
91	7	Retest	Faking	Compatible	No	2008
91	14	Retest	Faking	Compatible	Yes	823
91	14	Retest	Faking	Compatible	No	482
91	2	Retest	Faking	Compatible	Yes	634
91	18	Retest	Faking	Compatible	Yes	1843
91	10	Retest	Faking	Compatible	Yes	623
91	16	Retest	Faking	Compatible	Yes	1269
91	3	Retest	Faking	Compatible	Yes	914
91	12	Retest	Faking	Compatible	Yes	515
91	16	Retest	Faking	Compatible	No	706
91	3	Retest	Faking	Compatible	Yes	785
91	20	Retest	Faking	Compatible	Yes	845
91	20	Retest	Faking	Compatible	No	536
91	6	Retest	Faking	Compatible	Yes	2742
91	6	Retest	Faking	Compatible	No	1737
91	5	Retest	Faking	Compatible	No	763
91	18	Retest	Faking	Compatible	Yes	712
91	2	Retest	Faking	Compatible	Yes	563
91	13	Retest	Faking	Compatible	Yes	615
91	8	Retest	Faking	Compatible	Yes	2620
91	8	Retest	Faking	Compatible	No	2505
91	17	Retest	Faking	Compatible	Yes	883
91	13	Retest	Faking	Compatible	No	678
91	11	Retest	Faking	Compatible	No	528
91	11	Retest	Faking	Compatible	No	382
91	19	Retest	Faking	Compatible	No	564
91	19	Retest	Faking	Compatible	No	539
91	5	Retest	Faking	Compatible	Yes	534
91	15	Retest	Faking	Compatible	Yes	983
91	15	Retest	Faking	Compatible	No	501
91	1	Retest	Faking	Compatible	Yes	648
91	9	Retest	Faking	Compatible	No	2431
91	9	Retest	Faking	Compatible	No	1750
91	1	Retest	Faking	Compatible	No	882
91	5	Retest	Faking	Compatible	Yes	1051
91	5	Retest	Faking	Compatible	No	526
91	2	Retest	Faking	Compatible	No	476
91	2	Retest	Faking	Compatible	No	398
91	15	Retest	Faking	Compatible	Yes	489
91	1	Retest	Faking	Compatible	Yes	795
91	17	Retest	Faking	Compatible	Yes	1073
91	8	Retest	Faking	Compatible	Yes	2306
91	9	Retest	Faking	Compatible	No	2123
91	9	Retest	Faking	Compatible	No	1457
91	8	Retest	Faking	Compatible	No	1538
91	6	Retest	Faking	Compatible	No	1473
91	13	Retest	Faking	Compatible	Yes	777
91	12	Retest	Faking	Compatible	No	877
91	12	Retest	Faking	Compatible	No	602
91	4	Retest	Faking	Compatible	Yes	933
91	11	Retest	Faking	Compatible	Yes	522
91	3	Retest	Faking	Compatible	Yes	705
91	3	Retest	Faking	Compatible	No	476
91	16	Retest	Faking	Compatible	Yes	1965
91	16	Retest	Faking	Compatible	No	679
91	1	Retest	Faking	Compatible	Yes	831
91	17	Retest	Faking	Compatible	Yes	735
91	14	Retest	Faking	Compatible	No	604
91	6	Retest	Faking	Compatible	Yes	1561
91	14	Retest	Faking	Compatible	Yes	760
91	7	Retest	Faking	Compatible	Yes	2037
91	7	Retest	Faking	Compatible	No	1846
91	19	Retest	Faking	Compatible	Yes	1497
91	19	Retest	Faking	Compatible	No	625
91	11	Retest	Faking	Compatible	No	1288
91	18	Retest	Faking	Compatible	No	1245
91	18	Retest	Faking	Compatible	No	707
91	10	Retest	Faking	Compatible	Yes	1141
91	15	Retest	Faking	Compatible	Yes	777
91	4	Retest	Faking	Compatible	Yes	718
91	13	Retest	Faking	Compatible	Yes	649
91	20	Retest	Faking	Compatible	No	851
91	20	Retest	Faking	Compatible	No	489
91	10	Retest	Faking	Compatible	Yes	2284
91	16	Retest	Faking	Incompatible	Yes	2342
91	5	Retest	Faking	Incompatible	Yes	1831
91	6	Retest	Faking	Incompatible	No	785
91	20	Retest	Faking	Incompatible	Yes	2651
91	17	Retest	Faking	Incompatible	No	705
91	17	Retest	Faking	Incompatible	No	485
91	3	Retest	Faking	Incompatible	Yes	634
91	3	Retest	Faking	Incompatible	No	376
91	4	Retest	Faking	Incompatible	No	509
91	4	Retest	Faking	Incompatible	No	416
91	7	Retest	Faking	Incompatible	No	996
91	12	Retest	Faking	Incompatible	Yes	1624
91	12	Retest	Faking	Incompatible	No	437
91	9	Retest	Faking	Incompatible	Yes	512
91	9	Retest	Faking	Incompatible	No	388
91	11	Retest	Faking	Incompatible	Yes	851
91	11	Retest	Faking	Incompatible	No	405
91	10	Retest	Faking	Incompatible	Yes	518
91	13	Retest	Faking	Incompatible	Yes	707
91	7	Retest	Faking	Incompatible	Yes	328
91	15	Retest	Faking	Incompatible	Yes	437
91	19	Retest	Faking	Incompatible	No	636
91	10	Retest	Faking	Incompatible	Yes	917
91	18	Retest	Faking	Incompatible	Yes	767
91	18	Retest	Faking	Incompatible	No	550
91	2	Retest	Faking	Incompatible	Yes	510
91	16	Retest	Faking	Incompatible	Yes	920
91	8	Retest	Faking	Incompatible	Yes	778
91	8	Retest	Faking	Incompatible	No	454
91	2	Retest	Faking	Incompatible	No	1008
91	20	Retest	Faking	Incompatible	Yes	1044
91	14	Retest	Faking	Incompatible	No	1108
91	14	Retest	Faking	Incompatible	No	770
91	15	Retest	Faking	Incompatible	No	548
91	6	Retest	Faking	Incompatible	Yes	674
91	13	Retest	Faking	Incompatible	Yes	578
91	5	Retest	Faking	Incompatible	Yes	755
91	1	Retest	Faking	Incompatible	No	1336
91	1	Retest	Faking	Incompatible	No	454
91	19	Retest	Faking	Incompatible	Yes	858
91	2	Retest	Faking	Incompatible	Yes	929
91	17	Retest	Faking	Incompatible	Yes	685
91	3	Retest	Faking	Incompatible	Yes	482
91	3	Retest	Faking	Incompatible	No	442
91	11	Retest	Faking	Incompatible	Yes	861
91	11	Retest	Faking	Incompatible	No	460
91	19	Retest	Faking	Incompatible	No	601
91	10	Retest	Faking	Incompatible	Yes	670
91	10	Retest	Faking	Incompatible	No	478
91	14	Retest	Faking	Incompatible	Yes	2645
91	14	Retest	Faking	Incompatible	No	549
91	1	Retest	Faking	Incompatible	Yes	1210
91	19	Retest	Faking	Incompatible	Yes	815
91	12	Retest	Faking	Incompatible	No	892
91	12	Retest	Faking	Incompatible	No	437
91	17	Retest	Faking	Incompatible	No	675
91	7	Retest	Faking	Incompatible	Yes	783
91	13	Retest	Faking	Incompatible	Yes	829
91	8	Retest	Faking	Incompatible	Yes	763
